yard,treatment_group,lab_ID,field_ID,colony_size,queen_year,date_collected,sampling_event,year,queen_breeder,queen_breeder_year,overwinter_success,frame_of_brood,frame_of_bees_FHA,frame_of _bees_date,frame_of_bees,brood_amnt,brood_pat,queen_status,disease_present,FKB_start_date,FKB_end_date,FKB_start_uncapped,FKB_start_capped,FKB_end_capped,FKB_percentile,UBO_date,UBO_T0,UBO_T2,UBO_T0_capped,UBO_T2_capped,UBO_assay_score,RNA_ext_date,virus_count,varroa_count,nosema_count,varroa_load_mites.100.bees,nosema_load_spores.bee,treated,honey_removed,october_weight,pollen_sub_added,comments,,,,
Rainville,FHA,170,84P,nucleus,2022,9/7/2022,9,2022,84P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Rainville,FHA,171,84P,nucleus,2022,9/7/2022,9,2022,84P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Rainville,FHA,172,84P,nucleus,2022,9/7/2022,9,2022,84P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,2,0,0.6666666667,0,,,,,,,,,
Rainville,FHA,173,84P,nucleus,2022,9/7/2022,9,2022,84P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,5,0,1.666666667,0,,,,,,,,,
Rainville,FHA,174,82P,nucleus,2022,9/7/2022,9,2022,82P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,,,,,,,,,
Rainville,FHA,175,82P,nucleus,2022,9/7/2022,9,2022,82P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,
Rainville,FHA,176,82P,nucleus,2022,9/7/2022,9,2022,82P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,,,,,,,,,
Rainville,FHA,177,82P,nucleus,2022,9/7/2022,9,2022,82P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,1,0,0.3333333333,0,,,,,,,,,
Rainville,FHA,178,82P,nucleus,2022,9/7/2022,9,2022,82P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,,,,,,,,,
Rainville,FHA,179,81P,nucleus,2022,9/7/2022,9,2022,81P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,2,0,0.6666666667,0,,,,,,,,,
Rainville,FHA,180,81P,nucleus,2022,9/7/2022,9,2022,81P,2021,alive,,,,,,,,,,,,,,,,,,,,,,,1,0,0.3333333333,0,,,,,,,,,
Rainville,FHA,181,81P,nucleus,2022,9/7/2022,9,2022,81P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,1,0,0.3333333333,0,,,,,,,,,
Rainville,FHA,182,81P,nucleus,2022,9/7/2022,9,2022,81P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,NA,0,NA,0,,,,,,,,,
Rainville,FHA,183,81P,nucleus,2022,9/7/2022,9,2022,81P,2021,dead,,,,,,,,,,,,,,,,,,,,,,,2,0,0.6666666667,0,,,,,,,,,
Georgia,NPQ,86,P1,full,2022,5/15/2023,11,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Georgia,NPQ,87,P1,full,2022,5/15/2023,11,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333333333,0,,1318478.261,,,,,,,
Georgia,NPQ,88,P1,full,2022,5/15/2023,11,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,3,24,1,1200000,,,,,,,,,
Georgia,NPQ,89,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,weak,,,,,,,,,,,,,,,,0,3,0,150000,,,,,,,,,
Georgia,NPQ,90,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,5,45,1.666666667,2250000,,,,,,,,,
Georgia,NPQ,91,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,,,,,,,,,
Georgia,NPQ,94,P3,full,2022,5/15/2023,11,2023,61,2021,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,100000,,,,,,,,,
Georgia,NPQ,95,P3,full,2022,5/15/2023,11,2023,61,2021,,,,,,,,,,,,,,,,,,,,,,,,3,9,1,450000,,,,,,,,,
Georgia,NPQ,96,P3,full,2022,5/15/2023,11,2023,61,2021,,,,,,,,weak,,,,,,,,,,,,,,,,1,0,0.3333333333,0,,,,,,,,,
Georgia,NPQ,100,P4,full,2022,5/15/2023,11,2023,63,2021,,,,,,,,,,,,,,,,,,,,,,,,3,8,1,400000,,,,,,,,,
Georgia,NPQ,101,P4,full,2022,5/15/2023,11,2023,63,2021,,,,,,,,weak,,,,,,,,,,,,,,,,0,8,0,400000,,,,,,,,,
Georgia,NPQ,106,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,medium-weak,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Georgia,NPQ,107,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,weak,,,,,,,,,,,,,,,,5,0,1.666666667,0,,,,,,,,,
Georgia,NPQ,108,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,2,3,0.6666666667,150000,,,,,,,,,
Georgia,FHA,109,86P,full,2022,5/15/2023,11,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.3333333333,0,,,,,,,,,
Georgia,FHA,110,86P,full,2022,5/15/2023,11,2023,87P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Georgia,FHA,111,86P,full,2022,5/15/2023,11,2023,88P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Georgia,FHA,114,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Georgia,FHA,115,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Georgia,FHA,116,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,41,0,2050000,,,,,,,,,
Georgia,FHA,125,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,weak,,,,,,,,,,,,,,,,0,4,0,200000,,,,,,,,,
Georgia,FHA,126,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,,,,,,,,,
Georgia,FHA,132,81P,full,2022,5/15/2023,11,2023,81P,2021,,,,,,,,weak,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,
Rainville,NPQ,135,P1,full,2022,5/15/2023,11,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,0,45,0,2250000,,,,,,,,,
Rainville,NPQ,137,P1,full,2022,5/15/2023,11,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,1,16,0.3333333333,800000,,,,,,,,,
Rainville,NPQ,138,P1,full,2022,5/15/2023,11,2023,51,2021,,,,,,,,2023 breeder,,,,,,,,,,,,,,,,0,14,0,700000,,,,,,,,,
Rainville,NPQ,140,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,5,26,1.666666667,1300000,,,,,,,,,
Rainville,NPQ,141,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,550000,,,,,,,,,
Rainville,NPQ,142,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,1,48,0.3333333333,2400000,,,,,,,,,
Rainville,NPQ,143,P2,full,2022,5/15/2023,11,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,300000,,,,,,,,,
Rainville,NPQ,154,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,3,36,1,1800000,,,,,,,,,
Rainville,NPQ,155,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,4,90,1.333333333,4500000,,,,,,,,,
Rainville,NPQ,156,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,weak,,,,,,,,,,,,,,,,4,43,1.333333333,2150000,,,,,,,,,
Rainville,NPQ,157,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,2023 breeder,,,,,,,,,,,,,,,,4,60,1.333333333,3000000,,,,,,,,,
Rainville,NPQ,158,P5,full,2022,5/15/2023,11,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,0,90,0,4500000,,,,,,,,,
Rainville,FHA,164,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,2,122,0.6666666667,6100000,,,,,,,,,
Rainville,FHA,165,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,650000,,,,,,,,,
Rainville,FHA,167,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,2,32,0.6666666667,1600000,,,,,,,,,
Rainville,FHA,168,85P,full,2022,5/15/2023,11,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,21,0,1050000,,,,,,,,,
Rainville,FHA,170,84P,full,2022,5/15/2023,11,2023,84P,2021,,,,,,,,S,,,,,,,,,,,,,,,,9,48,3,2400000,,,,,,,,,
Rainville,FHA,174,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,19,0,950000,,,,,,,,,
Rainville,FHA,175,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,600000,,,,,,,,,
Rainville,FHA,176,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,medium,,,,,,,,,,,,,,,,0,50,0,2500000,,,,,,,,,
Rainville,FHA,177,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,weak,,,,,,,,,,,,,,,,0,25,0,1250000,,,,,,,,,
Rainville,FHA,178,82P,full,2022,5/15/2023,11,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,300000,,,,,,,,,
Rainville,FHA,180,81P,full,2022,5/15/2023,11,2023,81P,2021,,,,,,,,weak/ dead 5/15,,,,,,,,,,,,,,,,0,233,0,11650000,,,,,,,,,
Boulerice,FHA,174,82P,full,2022,6/22/2023,12,2023,82P,2021,,,,5/12/2023,9,,,,,,,,,,,6/22/2023,9:24,11:24,48,15,0.688,,,1,1,0.3333333333,50000,,,,,,,,,
Boulerice,FHA,175,82P,full,2022,6/22/2023,12,2023,82P,2021,,,,5/12/2023,4,,,,,,,,,,,6/22/2023,9:27,11:27,44,41,0.068,,,0,3,0,150000,,,,,,,,,
Boulerice,FHA,111,86P,full,2022,6/22/2023,12,2023,86P,2021,,,,5/15/2023,5,,,,,,,,,,,6/22/2023,9:31,11:31,40,33,0.175,,,0,4,0,200000,,,,,,,,,
Boulerice,NPQ,86,P1,full,2022,6/22/2023,12,2023,51,2021,,,,5/15/23,5,,,,,,,,,,,6/22/2023,9:34,11:34,41,37,0.098,,,1,2,0.3333333333,100000,,,,,,,,,
Boulerice,NPQ,100,86P,full,2022,6/22/2023,12,2023,86P,2021,,,,5/15/2023,8,,,,,,,,,,,6/22/2023,9:37,11:37,41,39,0.049,,,1,6,0.3333333333,300000,,,,,,,,,
Boulerice,NPQ,108,P5,full,2022,6/22/2023,12,2023,44,2021,,,,5/15/2023,7,,,,,,,,,,,6/22/2023,9:40,11:40,48,44,0.083,,,0,4,0,200000,,,,,,,,,
Boulerice,NPQ,106,P5,full,2022,6/22/2023,12,2023,44,2021,,,,5/15/2023,5,,,,,,,,,,,6/22/2023,9:42,11:42,45,41,0.089,,,0,3,0,150000,,,,,,,,,
Boulerice,NPQ,88,P1,full,2022,6/22/2023,12,2023,51,2021,,,,5/15/2023,10,,,,,,,,,,,6/22/2023,9:45,11:45,43,33,0.233,,,1,28,0.3333333333,1400000,,,,,,,,,
Boulerice,NPQ,94,P3,full,2022,6/22/2023,12,2023,61,2021,,,,5/15/2023,6,,,,,,,,,,,6/22/2023,9:49,11:49,43,31,0.279,,,0,8,0,400000,,,,,,,,,
Boulerice,FHA,110,86P,full,2022,6/22/2023,12,2023,86P,2021,,,,5/15/2023,8,,,,,,,,,,,6/22/2023,9:51,11:51,41,33,0.195,,,1,1,0.3333333333,50000,,,,,,,,,
Boulerice,NPQ,91,P2,full,2022,6/22/2023,12,2023,46,2021,,,,5/15/2023,6,,,,,,,,,,,6/22/2023,9:59,11:59,38,36,0.053,,,2,7,0.6666666667,350000,,,,,,,,,
Boulerice,FHA,126,82P,full,2022,6/22/2023,12,2023,82P,2021,,,,5/15/2023,7,,,,,,,,,,,6/22/2023,10:02,12:02,44,32,0.273,,,4,4,1.333333333,200000,,,,,,,,,
Boulerice,FHA,109,86P,full,2022,6/22/2023,12,2023,86P,2021,,,,5/15/2023,6,,,,,,,,,,,6/22/2023,10:05,12:05,40,36,0.100,,,2,7,0.6666666667,350000,,,,,,,,,
Boulerice,FHA,116,85P,full,2022,6/22/2023,12,2023,85P,2021,,,,5/15/2023,7,,,,,,,,,,,6/22/2023,10:07,12:07,44,41,0.068,,,5,6,1.666666667,300000,,,,,,,,,
Boulerice,NPQ,87,P1,full,2022,6/22/2023,12,2023,51,2021,,,,5/15/2023,8,,,,,,,,,,,6/22/2023,10:09,12:09,40,37,0.075,,,2,5,0.6666666667,250000,,,,,,,,,
Birch,FHA,167,85P,full,2022,6/22/2023,12,2023,85P,2021,,7,,5/12/2023,8,,,,,,,,,,,6/22/2023,10:35,12:35,45,44,0.022,,,1,5,0.3333333333,250000,,,,,,,,,
Birch,FHA,178,82P,full,2022,6/22/2023,12,2023,82P,2021,,na,,5/12/2023,6,,,,,,,,,,,6/22/2023,10:38,12:38,47,47,0.000,,,0,4,0,200000,,,,,,,,,
Birch,FHA,168,85P,full,2022,6/22/2023,12,2023,85P,2021,,8,,5/12/2023,8,,,,,,,,,,,6/22/2023,10:39,12:39,46,40,0.130,,,5,3,1.666666667,150000,,,,,,,,,
Birch,NPQ,137,P1,full,2022,6/22/2023,12,2023,51,2021,,8,,5/12/2023,8,,,,,,,,,,,6/22/2023,10:41,12:41,45,9,0.800,,,1,11,0.3333333333,550000,,,,,,,,,
Birch,NPQ,135,P1,full,2022,6/22/2023,12,2023,51,2021,,7,,5/12/2023,7,,,,,,,,,,,6/22/2023,10:44,12:44,43,42,0.023,,,0,0,0,0,,,,,,,,,
Birch,NPQ,143,P1,full,2022,6/22/2023,12,2023,46,2021,,3,,5/12/2023,3,,,,,,,,,,,6/22/2023,10:46,12:46,43,39,0.093,,,0,5,0,250000,,,,,,,,,
Birch,FHA,170,84P,full,2022,6/22/2023,12,2023,84P,2021,,5,,NA,NA,,,,,,,,,,,6/22/2023,10:48,12:48,44,31,0.295,,,8,16,2.666666667,800000,,,,,,,,,
Birch,NPQ,141,P2,full,2022,6/22/2023,12,2023,46,2021,,9,,5/12/2023,9,,,,,,,,,,,6/22/2023,10:51,12:51,48,37,0.229,,,4,0,1.333333333,0,,,,,,,,,
Birch,NPQ,154,P5,full,2022,6/22/2023,12,2023,44,2021,,6,,5/12/2023,6,,,,,,,,,,,6/22/2023,10:53,12:53,41,32,0.220,,,0,7,0,350000,,,,,,,,,
Birch,NPQ,152,P4,full,2022,6/22/2023,12,2023,63,2021,,3,,5/12/23,3,,,,,,,,,,,6/22/2023,10:55,12:55,44,21,0.523,,,0,14,0,700000,,,,,,,,,
Birch,NPQ,140,P2,full,2022,6/22/2023,12,2023,46,2021,,9,,5/12/2023,9,,,,,,,,,,,6/22/2023,10:59,12:59,42,2,0.952,,,1,11,0.3333333333,550000,,,,,,,,,
Birch,NPQ,155,P5,full,2022,6/22/2023,12,2023,44,2021,,8,,5/12/2023,8,,,,,,,,,,,6/22/2023,11:02,1:02,42,2,0.952,,,8,1,2.666666667,50000,,,,,,,,,
Birch,NPQ,158,P5,full,2022,6/22/2023,12,2023,44,2021,,3,,5/12/2023,3,,,,,,,,,,,6/22/2023,11:04,1:04,42,5,0.881,,,0,6,0,300000,,,,,,,,,
Birch,FHA,165,85P,full,2022,6/22/2023,12,2023,85P,2021,,10,,5/12/2023,10,,,,,,,,,,,6/22/2023,11:08,1:08,44,41,0.068,,,1,1,0.3333333333,50000,,,,,,,,,
Birch,FHA,164,85P,full,2022,6/22/2023,12,2023,85P,2021,,9,,NA,NA,,,SWMD,,,,,,,,NA,NA,NA,,,,,,NA,NA,#VALUE!,#VALUE!,,,,,No UBO test because of no brood,,,,
Decker,NPQ,157,P5,full,2022,6/22/2023,12,2023,44,2021,,,,5/12/2023,8,,,,,,,,,,,6/22/2023,2:10,4:10,49,7,0.857,,,0,23,0,1150000,,,,,,,,,
Decker,NPQ,90,P2,full,2022,6/22/2023,12,2023,46,2021,,,,5/15/2023,8,,,,,,,,,,,6/22/2023,2:17,4:17,44,1,0.977,,,0,26,0,1300000,,,,,,,,,
Decker,NPQ,95,P3,full,2022,6/22/2023,12,2023,61,2021,,,,5/15/2023,8,,,,,,,,,,,6/22/2023,2:19,4:19,45,12,0.733,,,0,6,0,300000,,,,,,,,,
Decker,,P1,,full,2022,6/22/2023,12,2023,,2021,,,,NA,NA,,,,,,,,,,,6/22/2023,2:27,4:27,43,9,0.791,,,0,4,0,200000,,,,,,,,,
Decker,NPQ,138,P1,full,2022,6/22/2023,12,2023,51,2021,,,,5/12/2023,9,,,,,,,,,,,6/22/2023,2:31,4:31,44,0,1.000,,,0,12,0,600000,,,,,,,,,
Boulerice,FHA,174,82P,full,2022,7/26/2023,13,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,6,1,2.000,50000,x,,,,,,,,
Boulerice,FHA,175,82P,full,2022,7/26/2023,13,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,8,0,2.667,0,x,,,,,,,,
Boulerice,FHA,111,86P,full,2022,7/26/2023,13,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Boulerice,NPQ,86,P1,full,2022,7/26/2023,13,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,0,5,0.000,250000,,,,,,,,,
Boulerice,NPQ,100,86P,full,2022,7/26/2023,13,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,11,3,3.667,150000,x,,,,,,,,
Boulerice,NPQ,108,P5,full,2022,7/26/2023,13,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,6,2,2.000,100000,x,,,,,,,,
Boulerice,NPQ,106,P5,full,2022,7/26/2023,13,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,10,1,3.333,50000,x,,,,,,,,
Boulerice,NPQ,88,P1,full,2022,7/26/2023,13,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,16,3,5.333,150000,x,,,,,,,,
Boulerice,NPQ,94,P3,full,2022,7/26/2023,13,2023,61,2021,,,,,,,,,,,,,,,,,,,,,,,,14,10,4.667,500000,x,,,,,,,,
Boulerice,FHA,110,86P,full,2022,7/26/2023,13,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,
Boulerice,NPQ,91,P2,full,2022,7/26/2023,13,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,3,47,1.000,2350000,x,,,,,,,,
Boulerice,FHA,126,82P,full,2022,7/26/2023,13,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,7,8,2.333,400000,x,,,,,,,,
Boulerice,FHA,109,86P,full,2022,7/26/2023,13,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,30,1,10.000,50000,x,,,,,,,,
Boulerice,FHA,116,85P,full,2022,7/26/2023,13,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,10,2,3.333,100000,x,,,,,,,,
Boulerice,NPQ,87,P1,full,2022,7/26/2023,13,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,16,8,5.333,400000,x,,,,,,,,
Birch,FHA,167,85P,full,2022,7/26/2023,13,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,19,2,6.333,100000,x,,,,,,,,
Birch,FHA,178,82P,full,2022,7/26/2023,13,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,0,7,0.000,350000,,,,,,,,,
Birch,FHA,168,85P,full,2022,7/26/2023,13,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,12,1,4.000,50000,x,,,,,,,,
Birch,NPQ,137,P1,full,2022,7/26/2023,13,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Birch,NPQ,135,P1,full,2022,7/26/2023,13,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,2,6,0.667,300000,,,,,,,,,
Birch,NPQ,143,P1,full,2022,7/26/2023,13,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,7,1,2.333,50000,x,,,,,,,,
Birch,FHA,170,84P,full,2022,7/26/2023,13,2023,84P,2021,,,,,,,,,,,,,,,,,,,,,,,,12,0,4.000,0,x,,,,,,,,
Birch,NPQ,141,P2,full,2022,7/26/2023,13,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,13,3,4.333,150000,x,,,,,,,,
Birch,NPQ,154,P5,full,2022,7/26/2023,13,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,9,1,3.000,50000,x,,,,,,,,
Birch,NPQ,152,P4,full,2022,7/26/2023,13,2023,63,2021,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,
Birch,NPQ,140,P2,full,2022,7/26/2023,13,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,0,1,0.000,50000,,,,,,,,,
Birch,NPQ,155,P5,full,2022,7/26/2023,13,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,0,4,0.000,200000,,,,,,,,,
Birch,NPQ,158,P5,full,2022,7/26/2023,13,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,
Birch,FHA,165,85P,full,2022,7/26/2023,13,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,10,11,3.333,550000,x,,,,,,,,
Birch,FHA,164,85P,full,2022,7/26/2023,13,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,20,0,6.667,0,x,,,,,,,,
Birch,NPQ,142,P2,full,2022,7/26/2023,13,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,6,0,2.000,0,x,,,,,,,,
Boulerice,FHA,174,82P,full,2022,8/22/23,14,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Boulerice,FHA,175,82P,full,2022,8/22/23,14,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Boulerice,FHA,111,86P,full,2022,8/22/23,14,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Boulerice,NPQ,86,P1,full,2022,8/22/23,14,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,12,0,4.000,0,,,,,,,,,
Boulerice,NPQ,100,86P,full,2022,8/22/23,14,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,8,0,2.667,0,,,,,,,,,
Boulerice,NPQ,108,P5,full,2022,8/22/23,14,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Boulerice,NPQ,106,P5,full,2022,8/22/23,14,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.000,0,,,,,,,,,
Boulerice,NPQ,88,P1,full,2022,8/22/23,14,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Boulerice,NPQ,94,P3,full,2022,8/22/23,14,2023,61,2021,,,,,,,,,,,,,,,,,,,,,,,,6,0,2.000,0,,,,,,,,,
Boulerice,FHA,110,86P,full,2022,8/22/23,14,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,1,8,0.333,400000,,,,,,,,,
Boulerice,NPQ,91,P2,full,2022,8/22/23,14,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,12,0,4.000,0,,,,,,,,,
Boulerice,FHA,126,82P,full,2022,8/22/23,14,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,9,0,3.000,0,,,,,,,,,
Boulerice,FHA,109,86P,full,2022,8/22/23,14,2023,86P,2021,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Boulerice,FHA,116,85P,full,2022,8/22/23,14,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Boulerice,NPQ,87,P1,full,2022,8/22/23,14,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,3,0,1.000,0,,,,,,,,,
Birch,FHA,167,85P,full,2022,8/22/23,14,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,10,0,3.333,0,,,,,,,,,
Birch,FHA,178,82P,full,2022,8/22/23,14,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,8,2,2.667,100000,,,,,,,,,
Birch,FHA,168,85P,full,2022,8/22/23,14,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,8,1,2.667,50000,,,,,,,,,
Birch,NPQ,137,P1,full,2022,8/22/23,14,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,18,3,6.000,150000,,,,,,,,,
Birch,NPQ,135,P1,full,2022,8/22/23,14,2023,51,2021,,,,,,,,,,,,,,,,,,,,,,,,28,0,9.333,0,,,,,,,,,
Birch,NPQ,143,P1,full,2022,8/22/23,14,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,3,1,1.000,50000,,,,,,,,,
Birch,FHA,170,84P,full,2022,8/22/23,14,2023,84P,2021,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Birch,NPQ,141,P2,full,2022,8/22/23,14,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Birch,NPQ,154,P5,full,2022,8/22/23,14,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,3,4,1.000,200000,,,,,,,,,
Birch,NPQ,152,P4,full,2022,8/22/23,14,2023,63,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,,,,,,,,
Birch,NPQ,140,P2,full,2022,8/22/23,14,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,14,0,4.667,0,,,,,,,,,
Birch,NPQ,155,P5,full,2022,8/22/23,14,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Birch,NPQ,158,P5,full,2022,8/22/23,14,2023,44,2021,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.333,0,,,,,,,,,
Birch,FHA,165,85P,full,2022,8/22/23,14,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,6,0,2.000,0,,,,,,,,,
Birch,FHA,164,85P,full,2022,8/22/23,14,2023,85P,2021,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.333,0,,,,,,,,,
Birch,NPQ,142,P2,full,2022,8/22/23,14,2023,46,2021,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.667,0,,,,,,,,,
Boulerice,FHA,174,82P,full,2022,9/25/23,15,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,na,na,na,na,,80,155,,,,,,
Boulerice,FHA,175,82P,full,2022,9/25/23,15,2023,82P,2021,,,,,,,,,,,,,,,,,,,,,,,,11,0,3.667,0,,80,160,,,,,,
